Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ECIF::LD-RF,5.5,7,1.335186302728727,0.7322262915705542
ECIF::LD-RF,5.5,8,1.3279508975703318,0.6931316932058073
ECIF::LD-RF,5.5,9,1.3131109801559977,0.6487338230305938
ECIF::LD-RF,5.5,Test,1.3437294975278016,0.8270962964652258
ECIF::LD-RF,6.0,0,1.5055000947110748,0.6752581179073719
ECIF::LD-RF,6.0,1,1.3429220334074434,0.6935829377557753
ECIF::LD-RF,6.0,2,1.3891098992607056,0.6846917938429157
ECIF::LD-RF,6.0,3,1.4005936753067414,0.6646763222783282
ECIF::LD-RF,6.0,4,1.2202306732087866,0.7141486604533667
ECIF::LD-RF,6.0,5,1.3874540825301067,0.6939260105258396
ECIF::LD-RF,6.0,6,1.3595639083529365,0.6732736640446085
ECIF::LD-RF,6.0,7,1.3297906593346795,0.7347766108098731
ECIF::LD-RF,6.0,8,1.3289670027095302,0.6925576697458208
ECIF::LD-RF,6.0,9,1.3030892492380832,0.6554860482548656
ECIF::LD-RF,6.0,Test,1.3478785313031998,0.8281494577006487
ECIF::LD-RF,6.5,0,1.5114401717379995,0.6720655119358051
ECIF::LD-RF,6.5,1,1.341407293395525,0.6944258832292736
ECIF::LD-RF,6.5,2,1.379603722116906,0.6899625503437508
ECIF::LD-RF,6.5,3,1.396493714491956,0.6671266009447454
ECIF::LD-RF,6.5,4,1.2239663290750535,0.7120418261863353
ECIF::LD-RF,6.5,5,1.3818738274039353,0.696918505832103
ECIF::LD-RF,6.5,6,1.3551704906062962,0.6758883384076302
ECIF::LD-RF,6.5,7,1.3368969201024263,0.7314137278918694
ECIF::LD-RF,6.5,8,1.326745298497802,0.6938115818324132
ECIF::LD-RF,6.5,9,1.3053368819970368,0.6539822384007961
ECIF::LD-RF,6.5,Test,1.3415236689467018,0.8294773546623504
ECIF::LD-RF,7.0,0,1.5137267024384782,0.6708291578078822
ECIF::LD-RF,7.0,1,1.3394219803190182,0.6955277159701787
ECIF::LD-RF,7.0,2,1.3806736351270907,0.6893731454496099
ECIF::LD-RF,7.0,3,1.3954383990288854,0.6677546798598794
ECIF::LD-RF,7.0,4,1.218302333531095,0.7152312637309002
ECIF::LD-RF,7.0,5,1.3748961254338097,0.7006255780721844
ECIF::LD-RF,7.0,6,1.3504762233638048,0.6786616312564729
ECIF::LD-RF,7.0,7,1.3383507832279549,0.7307215961378559
ECIF::LD-RF,7.0,8,1.3313321489263046,0.6912179883495894
ECIF::LD-RF,7.0,9,1.3006602433920174,0.6571044357818926
ECIF::LD-RF,7.0,Test,1.329882919016531,0.8345890323895615
ECIF::LD-RF,7.5,0,1.5103371976125215,0.6726604235778514
ECIF::LD-RF,7.5,1,1.3346677469172148,0.6981526060518131
ECIF::LD-RF,7.5,2,1.3790950554017476,0.6902424333520015
ECIF::LD-RF,7.5,3,1.395740946797392,0.6675747252462313
ECIF::LD-RF,7.5,4,1.216569831921499,0.7162010674146924
ECIF::LD-RF,7.5,5,1.372238493273492,0.7020274494915932
ECIF::LD-RF,7.5,6,1.3443731081042851,0.6822361076410827
ECIF::LD-RF,7.5,7,1.3340788094152278,0.7327513294714949
ECIF::LD-RF,7.5,8,1.3231437922672973,0.6958350027992972
ECIF::LD-RF,7.5,9,1.298924748461168,0.6582564728554645
ECIF::LD-RF,7.5,Test,1.3258156354142057,0.8374160657062425
ECIF::LD-RF,8.0,0,1.5133481497773107,0.6710341322211663
ECIF::LD-RF,8.0,1,1.3356753841148388,0.6975978765151153
ECIF::LD-RF,8.0,2,1.3791339463400676,0.6902210420931398
ECIF::LD-RF,8.0,3,1.3938256130338709,0.6687124863480689
ECIF::LD-RF,8.0,4,1.2124188265280151,0.7185137606904004
ECIF::LD-RF,8.0,5,1.368707665572524,0.7038814228152718
ECIF::LD-RF,8.0,6,1.3340721406593574,0.6881907651255287
ECIF::LD-RF,8.0,7,1.3345113380716254,0.7325463739050625
ECIF::LD-RF,8.0,8,1.3262562825797095,0.6940869929818715
ECIF::LD-RF,8.0,9,1.3001680993558342,0.657431486775565
ECIF::LD-RF,8.0,Test,1.3346606222706965,0.8330721812412971
ECIF::LD-RF,8.5,0,1.503273163359251,0.6764479138903468
ECIF::LD-RF,8.5,1,1.3343412677045383,0.6983321567875358
ECIF::LD-RF,8.5,2,1.3779308411268703,0.6908822026797333
ECIF::LD-RF,8.5,3,1.3940989014105047,0.6685503594421929
ECIF::LD-RF,8.5,4,1.2183091150204597,0.7152274623545022
ECIF::LD-RF,8.5,5,1.3669287849282328,0.7048118285533289
ECIF::LD-RF,8.5,6,1.3388240853407891,0.6854559354063152
ECIF::LD-RF,8.5,7,1.3277880242999658,0.7357183122492489
ECIF::LD-RF,8.5,8,1.3215405722776403,0.6967320795150812
ECIF::LD-RF,8.5,9,1.3025009946857522,0.6558786316708055
ECIF::LD-RF,8.5,Test,1.3262618803486614,0.8370963660841284
ECIF::LD-RF,9.0,0,1.5134025527000876,0.6710046817485867
ECIF::LD-RF,9.0,1,1.332492408051321,0.6993472598119201
ECIF::LD-RF,9.0,2,1.3826710689542223,0.6882702021526229
ECIF::LD-RF,9.0,3,1.3859281737915734,0.6733671044402191
ECIF::LD-RF,9.0,4,1.221334331313216,0.7135275369415343
ECIF::LD-RF,9.0,5,1.3676934736910906,0.7044121731913997
ECIF::LD-RF,9.0,6,1.3412246109913994,0.6840665211773247
ECIF::LD-RF,9.0,7,1.3281981523331052,0.7355256709545871
ECIF::LD-RF,9.0,8,1.3134713241290226,0.7012133810350963
ECIF::LD-RF,9.0,9,1.3049017525042634,0.6542738400583544
ECIF::LD-RF,9.0,Test,1.3173383717001816,0.8387331361810876
ECIF::LD-RF,9.5,0,1.50927143386769,0.6732343536126361
ECIF::LD-RF,9.5,1,1.3290341186460042,0.7012382980244852
ECIF::LD-RF,9.5,2,1.3825407397602338,0.6883422698977576
ECIF::LD-RF,9.5,3,1.3784799088450512,0.6777036994235481
ECIF::LD-RF,9.5,4,1.218237718802852,0.7152674815617054
ECIF::LD-RF,9.5,5,1.3654335846459682,0.7055919780223003
ECIF::LD-RF,9.5,6,1.3288958646959588,0.6911464951714626
ECIF::LD-RF,9.5,7,1.3338733914445815,0.7328486243228091
ECIF::LD-RF,9.5,8,1.3172576388053208,0.6991176244049125
ECIF::LD-RF,9.5,9,1.3120239595909813,0.6494721178419077
ECIF::LD-RF,9.5,Test,1.325219010615016,0.8367225273141496
ECIF::LD-RF,10.0,0,1.5078685592806482,0.6739884612530017
ECIF::LD-RF,10.0,1,1.3329689663009,0.6990858845433225
ECIF::LD-RF,10.0,2,1.3764463693882707,0.6916963220072488
ECIF::LD-RF,10.0,3,1.3837496418582351,0.6746408140947363
ECIF::LD-RF,10.0,4,1.219807411554562,0.7143865741325581
ECIF::LD-RF,10.0,5,1.3663182955746198,0.7051305705139048
ECIF::LD-RF,10.0,6,1.3278928944849633,0.6917164202833698
ECIF::LD-RF,10.0,7,1.3319749927359663,0.7337464695334756
ECIF::LD-RF,10.0,8,1.3149898238144218,0.7003743563824376
ECIF::LD-RF,10.0,9,1.304632924329096,0.6544538815366739
ECIF::LD-RF,10.0,Test,1.3214789372310345,0.8377410212408869
ECIF::LD-RF,10.5,0,1.5171332653318048,0.6689794719660621
ECIF::LD-RF,10.5,1,1.3320787724468246,0.6995739693517224
ECIF::LD-RF,10.5,2,1.3870880271000476,0.6858192615105374
ECIF::LD-RF,10.5,3,1.3723550519565029,0.6812317220615866
ECIF::LD-RF,10.5,4,1.2211490677926065,0.713631877675292
ECIF::LD-RF,10.5,5,1.3668344883173538,0.7048610803704117
ECIF::LD-RF,10.5,6,1.3232930190755907,0.6943187592381753
ECIF::LD-RF,10.5,7,1.3437565364954294,0.7281357160809189
ECIF::LD-RF,10.5,8,1.3140508394724613,0.7008934112449537
ECIF::LD-RF,10.5,9,1.3116353983210198,0.6497356735077965
ECIF::LD-RF,10.5,Test,1.3145761256500612,0.8404976767446916
ECIF::LD-RF,11.0,0,1.5193765859220594,0.6677563242210428
ECIF::LD-RF,11.0,1,1.3255881190707408,0.7031126886321815
ECIF::LD-RF,11.0,2,1.3786212074105606,0.6905029632334184
ECIF::LD-RF,11.0,3,1.3724844002124994,0.6811575661110981
ECIF::LD-RF,11.0,4,1.2193311771501298,0.7146540702621993
ECIF::LD-RF,11.0,5,1.3635397895264862,0.7065776423738059
ECIF::LD-RF,11.0,6,1.3237216900620177,0.6940770356572747
ECIF::LD-RF,11.0,7,1.3441472329619024,0.7279480630176177
ECIF::LD-RF,11.0,8,1.3084039800123886,0.7039990479792363
ECIF::LD-RF,11.0,9,1.3084515034894697,0.6518883208129439
ECIF::LD-RF,11.0,Test,1.3226014047007864,0.8358634382997372
ECIF::LD-RF,11.5,0,1.5194900500111908,0.6676943514836148
ECIF::LD-RF,11.5,1,1.3291070262474027,0.7011985344557794
ECIF::LD-RF,11.5,2,1.379011401526393,0.6902884413661107
ECIF::LD-RF,11.5,3,1.3730563259329582,0.6808294978348078
ECIF::LD-RF,11.5,4,1.2155582218409615,0.7167660930961024
ECIF::LD-RF,11.5,5,1.365213429594573,0.7057067032438364
ECIF::LD-RF,11.5,6,1.3289622847596338,0.6911087210203903
ECIF::LD-RF,11.5,7,1.3369785742935445,0.7313748925697945
ECIF::LD-RF,11.5,8,1.3071847188239627,0.7046660654131469
ECIF::LD-RF,11.5,9,1.3204253195200821,0.6437279396527935
ECIF::LD-RF,11.5,Test,1.3176661644477818,0.8388844433308273
ECIF::LD-RF,12.0,0,1.5184440672796529,0.668265261939068
ECIF::LD-RF,12.0,1,1.3287529438286607,0.7013916083217032
ECIF::LD-RF,12.0,2,1.38100132950782,0.6891924294311549
ECIF::LD-RF,12.0,3,1.3787971373790742,0.6775200407894051
ECIF::LD-RF,12.0,4,1.221720792717677,0.7133097811199316
ECIF::LD-RF,12.0,5,1.3596448408094608,0.7085962534172697
ECIF::LD-RF,12.0,6,1.326062537390988,0.6927541818385577
ECIF::LD-RF,12.0,7,1.3347161406020591,0.7324492841534005
ECIF::LD-RF,12.0,8,1.3070147875454072,0.7047589297211455
ECIF::LD-RF,12.0,9,1.3283552753296963,0.6382245681246393
ECIF::LD-RF,12.0,Test,1.3231714127960532,0.8374532233592664
ECIF::LD-RF,12.5,0,1.5170322858343053,0.6690344349510955
ECIF::LD-RF,12.5,1,1.329984319003686,0.7007197137455226
ECIF::LD-RF,12.5,2,1.3767313869151894,0.6915401540576079
ECIF::LD-RF,12.5,3,1.3733228871277194,0.6806764921473303
ECIF::LD-RF,12.5,4,1.2149370355299756,0.7171125977594587
ECIF::LD-RF,12.5,5,1.3694976976750282,0.7034674301803284
ECIF::LD-RF,12.5,6,1.3359213632177245,0.6871289532415639
ECIF::LD-RF,12.5,7,1.3381598203598009,0.7308125869920948
ECIF::LD-RF,12.5,8,1.313439937140195,0.7012307026445732
ECIF::LD-RF,12.5,9,1.3287537489672858,0.6379459019259213
ECIF::LD-RF,12.5,Test,1.3159387198039658,0.838431956267
ECIF::LD-RF,13.0,0,1.5286291421906133,0.6626683408165488
ECIF::LD-RF,13.0,1,1.335945188725783,0.6974491963277324
ECIF::LD-RF,13.0,2,1.3781426264093468,0.6907659048415343
ECIF::LD-RF,13.0,3,1.3762821964152048,0.6789735368642315
ECIF::LD-RF,13.0,4,1.219120895752962,0.7147721181398322
ECIF::LD-RF,13.0,5,1.3589486764263248,0.70895583767713
ECIF::LD-RF,13.0,6,1.3347762382308896,0.6877868433698774
ECIF::LD-RF,13.0,7,1.336669574128337,0.7315218319217537
ECIF::LD-RF,13.0,8,1.3130539061790432,0.7014436736123477
ECIF::LD-RF,13.0,9,1.3295906697841935,0.6373599455517147
ECIF::LD-RF,13.0,Test,1.3183082836056057,0.8379654778624409
ECIF::LD-RF,13.5,0,1.5195849674146849,0.6676425007512087
ECIF::LD-RF,13.5,1,1.338996487960253,0.6957634216200689
ECIF::LD-RF,13.5,2,1.3680334504089617,0.6962757217053127
ECIF::LD-RF,13.5,3,1.3739232681627958,0.6803316395345165
ECIF::LD-RF,13.5,4,1.218334201972654,0.7152133994575314
ECIF::LD-RF,13.5,5,1.3671988308301122,0.7046707437345038
ECIF::LD-RF,13.5,6,1.3350640437783032,0.6876216073910267
ECIF::LD-RF,13.5,7,1.3455814113746474,0.7272583381647263
ECIF::LD-RF,13.5,8,1.3193067686923383,0.6979782658958661
ECIF::LD-RF,13.5,9,1.3329858846643192,0.6349734949841237
ECIF::LD-RF,13.5,Test,1.3161548314613098,0.8403680834974492
ECIF::LD-RF,14.0,0,1.5232923374108542,0.6656115662616481
ECIF::LD-RF,14.0,1,1.3387522647919556,0.6958986415522002
ECIF::LD-RF,14.0,2,1.378971796516349,0.690310221313038
ECIF::LD-RF,14.0,3,1.3732136551809706,0.6807391988558154
ECIF::LD-RF,14.0,4,1.2238908506934691,0.7120845200022968
ECIF::LD-RF,14.0,5,1.3662571586466137,0.7051624748736744
ECIF::LD-RF,14.0,6,1.3324012440028012,0.689147514285102
ECIF::LD-RF,14.0,7,1.3514976247993475,0.7243983620545649
ECIF::LD-RF,14.0,8,1.3175418073172545,0.6989598374755639
ECIF::LD-RF,14.0,9,1.3411243406366202,0.6291911807680085
ECIF::LD-RF,14.0,Test,1.3168329802237315,0.8404125945098992
ECIF::LD-RF,14.5,0,1.514007606732784,0.670676983289593
ECIF::LD-RF,14.5,1,1.3388832154182089,0.6958261439759525
ECIF::LD-RF,14.5,2,1.3684612308991366,0.6960442707143385
ECIF::LD-RF,14.5,3,1.3699979116854024,0.6825804486484144
ECIF::LD-RF,14.5,4,1.2191865862608064,0.7147352450497965
ECIF::LD-RF,14.5,5,1.3714379484933834,0.7024486489405765
ECIF::LD-RF,14.5,6,1.3381962887780523,0.6858184271485386
ECIF::LD-RF,14.5,7,1.3471018422143155,0.7265256133639254
ECIF::LD-RF,14.5,8,1.3118910252729945,0.7020844596744364
ECIF::LD-RF,14.5,9,1.3324181823755936,0.6353735735889853
ECIF::LD-RF,14.5,Test,1.3196927822617224,0.8388777118976453
ECIF::LD-RF,15.0,0,1.527628575188509,0.6632219292732684
ECIF::LD-RF,15.0,1,1.3440585251050368,0.6929491867365803
ECIF::LD-RF,15.0,2,1.371129422947312,0.6945972655329581
ECIF::LD-RF,15.0,3,1.3710611531575214,0.6819726922358222
ECIF::LD-RF,15.0,4,1.218209537789846,0.7152832763999561
ECIF::LD-RF,15.0,5,1.3748995062431018,0.7006237912172998
ECIF::LD-RF,15.0,6,1.3322495586985463,0.6892342436483284
ECIF::LD-RF,15.0,7,1.3499956719878048,0.7251266838071299
ECIF::LD-RF,15.0,8,1.316159917758305,0.6997264895883302
ECIF::LD-RF,15.0,9,1.3313905551270795,0.6360967037135037
ECIF::LD-RF,15.0,Test,1.3182510034552908,0.8403790327871326
ELEMENTS-GBT,4.0,0,1.8489025655352915,0.4236567331892716
ELEMENTS-GBT,4.0,1,1.5958759704745784,0.5168639302136421
ELEMENTS-GBT,4.0,2,1.6119232956299616,0.5335990375649629
ELEMENTS-GBT,4.0,3,1.6673911795996976,0.45702925822191903
ELEMENTS-GBT,4.0,4,1.5136565010823777,0.4960046011671953
ELEMENTS-GBT,4.0,5,1.6751677032447547,0.4941777300105991
ELEMENTS-GBT,4.0,6,1.5459456488815968,0.5414136766092292
ELEMENTS-GBT,4.0,7,1.625079425650585,0.5593491128800551
ELEMENTS-GBT,4.0,8,1.6335564088021557,0.4623577632056248
ELEMENTS-GBT,4.0,9,1.5503511943658093,0.4389565179767548
ELEMENTS-GBT,4.0,Test,1.6346984175459205,0.6637381667924345
ELEMENTS-GBT,4.5,0,1.7283292144914577,0.5319894740750245
ELEMENTS-GBT,4.5,1,1.5195305223947515,0.5793006283703571
ELEMENTS-GBT,4.5,2,1.5605916562509228,0.5740715989781292
ELEMENTS-GBT,4.5,3,1.5606107748693792,0.5540388426850142
ELEMENTS-GBT,4.5,4,1.4828393478554005,0.5257463157702691
ELEMENTS-GBT,4.5,5,1.578584575830691,0.5734547971855667
ELEMENTS-GBT,4.5,6,1.4688861696295232,0.6015331276461657
ELEMENTS-GBT,4.5,7,1.5336347723318584,0.6229176187472892
ELEMENTS-GBT,4.5,8,1.5186640888112926,0.5661096047305602
ELEMENTS-GBT,4.5,9,1.4876779898554418,0.5065919201163449
ELEMENTS-GBT,4.5,Test,1.4373883277140729,0.7644763564058286
ELEMENTS-GBT,5.0,0,1.6848060993003533,0.5645075238917647
ELEMENTS-GBT,5.0,1,1.4871709276978364,0.6029810930697513
ELEMENTS-GBT,5.0,2,1.5723528308808978,0.5651678913844405
ELEMENTS-GBT,5.0,3,1.5058140560064035,0.5956284114456347
ELEMENTS-GBT,5.0,4,1.4289695231801531,0.5727378335118078
ELEMENTS-GBT,5.0,5,1.5763870942455516,0.5750805703765209
ELEMENTS-GBT,5.0,6,1.4233093262485343,0.6331109356524468
ELEMENTS-GBT,5.0,7,1.4938041106952786,0.6476119322239992
ELEMENTS-GBT,5.0,8,1.458762161888128,0.6107606829182637
ELEMENTS-GBT,5.0,9,1.440083934918312,0.5508522879591908
ELEMENTS-GBT,5.0,Test,1.5103772564919031,0.7284423440576545
ELEMENTS-GBT,5.5,0,1.6388549071869452,0.5960931256662434
ELEMENTS-GBT,5.5,1,1.449102486776812,0.6290873474755764
ELEMENTS-GBT,5.5,2,1.528974988467389,0.5970331096820094
ELEMENTS-GBT,5.5,3,1.4874382942230149,0.6086253295258618
ELEMENTS-GBT,5.5,4,1.4340048122054736,0.5685812201320992
ELEMENTS-GBT,5.5,5,1.4913048329264489,0.6332568781802111
ELEMENTS-GBT,5.5,6,1.3961635499381888,0.6507431310452606
ELEMENTS-GBT,5.5,7,1.4854106812609809,0.6526158554558203
ELEMENTS-GBT,5.5,8,1.4339619498454377,0.6278260148816611
ELEMENTS-GBT,5.5,9,1.4621978017970731,0.5309248962365675
ELEMENTS-GBT,5.5,Test,1.4012400520210089,0.7789279048685687
ELEMENTS-GBT,6.0,0,1.6340982087261255,0.5992193663270706
ELEMENTS-GBT,6.0,1,1.4627169621091405,0.6199545005618871
ELEMENTS-GBT,6.0,2,1.5194352684676442,0.6037003323141492
ELEMENTS-GBT,6.0,3,1.4863417647443198,0.6093871403223644
ELEMENTS-GBT,6.0,4,1.4227485655230885,0.5778119828882854
ELEMENTS-GBT,6.0,5,1.5205395948027198,0.6142472453333175
ELEMENTS-GBT,6.0,6,1.4283820336054058,0.6297228999135025
ELEMENTS-GBT,6.0,7,1.4618503419655642,0.6663141723151633
ELEMENTS-GBT,6.0,8,1.443464229109109,0.6213772340409652
ELEMENTS-GBT,6.0,9,1.4474267241012715,0.544349877547019
ELEMENTS-GBT,6.0,Test,1.41426230618166,0.7739563402311587
ELEMENTS-GBT,6.5,0,1.6363955484341008,0.5977126638065055
ELEMENTS-GBT,6.5,1,1.4620586973402645,0.6204011479083666
ELEMENTS-GBT,6.5,2,1.5336448969858454,0.5937266758692751
ELEMENTS-GBT,6.5,3,1.4924337257845228,0.605135475851313
ELEMENTS-GBT,6.5,4,1.4305423469403082,0.5714442881967468
ELEMENTS-GBT,6.5,5,1.4976434481395855,0.6292150795586451
ELEMENTS-GBT,6.5,6,1.4187030256735431,0.6361614653814167
ELEMENTS-GBT,6.5,7,1.4828081711683017,0.6541539324590728
ELEMENTS-GBT,6.5,8,1.4213142657046591,0.6362432028508855
ELEMENTS-GBT,6.5,9,1.4014653659841936,0.5833494240384375
ELEMENTS-GBT,6.5,Test,1.3666091344828657,0.7965426930870094
ELEMENTS-GBT,7.0,0,1.6389141645479792,0.5960540191384914
ELEMENTS-GBT,7.0,1,1.4357557275055493,0.6378325317523563
ELEMENTS-GBT,7.0,2,1.5026564692349682,0.6151528154111469
ELEMENTS-GBT,7.0,3,1.4923232370729658,0.6052130087736837
ELEMENTS-GBT,7.0,4,1.3793408387464854,0.6114685306781747
ELEMENTS-GBT,7.0,5,1.4963789733921005,0.6300248097995717
ELEMENTS-GBT,7.0,6,1.4190723289102003,0.6359177972024157
ELEMENTS-GBT,7.0,7,1.4747559158696473,0.6588731157962067
ELEMENTS-GBT,7.0,8,1.4625405016506563,0.6080925658149786
ELEMENTS-GBT,7.0,9,1.3972728251017672,0.5867177398525689
ELEMENTS-GBT,7.0,Test,1.4106136406996068,0.7776438807170063
ELEMENTS-GBT,7.5,0,1.6373338933026764,0.5970955496228698
ELEMENTS-GBT,7.5,1,1.4337781407334955,0.6391113031773895
ELEMENTS-GBT,7.5,2,1.5134614167264215,0.6078171807809458
ELEMENTS-GBT,7.5,3,1.471542509791452,0.6195232318166718
ELEMENTS-GBT,7.5,4,1.3783357608546,0.6122139131309234
ELEMENTS-GBT,7.5,5,1.5102434150728858,0.6210509082629108
ELEMENTS-GBT,7.5,6,1.394009258417976,0.6521076913908771
ELEMENTS-GBT,7.5,7,1.499169318880872,0.6443780879448284
ELEMENTS-GBT,7.5,8,1.4695798224459653,0.6030715882676256
ELEMENTS-GBT,7.5,9,1.3978438985164932,0.5862606665132349
ELEMENTS-GBT,7.5,Test,1.3786961471196877,0.7957397287000906
ELEMENTS-GBT,8.0,0,1.6406475142596297,0.5949083415447397
ELEMENTS-GBT,8.0,1,1.4507925624991522,0.6279654511131226
ELEMENTS-GBT,8.0,2,1.5341941076940282,0.5933359425435911
ELEMENTS-GBT,8.0,3,1.4785722197083495,0.6147420252531159
ELEMENTS-GBT,8.0,4,1.3493002584677776,0.6331418855466731
ELEMENTS-GBT,8.0,5,1.5183952716689877,0.6156742252556339
ELEMENTS-GBT,8.0,6,1.409427404832547,0.6422306479769029
ELEMENTS-GBT,8.0,7,1.4921655302970736,0.6485940598802071
ELEMENTS-GBT,8.0,8,1.4500678640835332,0.6168305310843304
ELEMENTS-GBT,8.0,9,1.3735672363900358,0.605227043568
ELEMENTS-GBT,8.0,Test,1.3633889423292609,0.7994362625623977
ELEMENTS-GBT,8.5,0,1.6419974087955618,0.5940137417085931
ELEMENTS-GBT,8.5,1,1.4361934400871426,0.637548907409939
ELEMENTS-GBT,8.5,2,1.5241652457874195,0.6004090640409562
ELEMENTS-GBT,8.5,3,1.4694866280187524,0.6209102867827814
ELEMENTS-GBT,8.5,4,1.3554665825252972,0.6287925368152848
ELEMENTS-GBT,8.5,5,1.5254610206893455,0.610951923275723
ELEMENTS-GBT,8.5,6,1.4129942721532365,0.6399083089440207
ELEMENTS-GBT,8.5,7,1.5170435076462583,0.6334001274054347
ELEMENTS-GBT,8.5,8,1.4525334944104171,0.6151189353077138
ELEMENTS-GBT,8.5,9,1.3966371280273333,0.5872258985772987
ELEMENTS-GBT,8.5,Test,1.3438501267472691,0.8077965546895711
ELEMENTS-GBT,9.0,0,1.6598555821153491,0.5819786692924571
ELEMENTS-GBT,9.0,1,1.4227774127002517,0.6461467483774289
ELEMENTS-GBT,9.0,2,1.5268949440438735,0.5984967338617231
ELEMENTS-GBT,9.0,3,1.4816415426166425,0.6126355460652004
ELEMENTS-GBT,9.0,4,1.3678442206278414,0.6199090973079251
ELEMENTS-GBT,9.0,5,1.5158830387485247,0.6173392899061473
ELEMENTS-GBT,9.0,6,1.380362290733579,0.6606381425463659
ELEMENTS-GBT,9.0,7,1.5146296298979307,0.6349014151824393
ELEMENTS-GBT,9.0,8,1.4549868352042012,0.6134082323036341
ELEMENTS-GBT,9.0,9,1.3923786648036998,0.5906127962241233
ELEMENTS-GBT,9.0,Test,1.344630609130139,0.808604682190802
ELEMENTS-GBT,9.5,0,1.657637406102744,0.5834941915301212
ELEMENTS-GBT,9.5,1,1.4288410208586153,0.6422850448884061
ELEMENTS-GBT,9.5,2,1.5116527387175884,0.6090549526318128
ELEMENTS-GBT,9.5,3,1.4814790815117709,0.6127473344359174
ELEMENTS-GBT,9.5,4,1.362710717420783,0.6236185867403033
ELEMENTS-GBT,9.5,5,1.4807953707808998,0.6398646902772483
ELEMENTS-GBT,9.5,6,1.3918420559254057,0.653475435208972
ELEMENTS-GBT,9.5,7,1.4966799591398965,0.6458819887252112
ELEMENTS-GBT,9.5,8,1.4536167175286816,0.6143645520859775
ELEMENTS-GBT,9.5,9,1.4155328357767227,0.5718271499068761
ELEMENTS-GBT,9.5,Test,1.3473090609928655,0.8088933510922831
ELEMENTS-GBT,10.0,0,1.6789913030209498,0.5686506890328941
ELEMENTS-GBT,10.0,1,1.4378495671605425,0.6364738601770694
ELEMENTS-GBT,10.0,2,1.5363028892543722,0.5918319595930898
ELEMENTS-GBT,10.0,3,1.4882136485860944,0.6080857386358727
ELEMENTS-GBT,10.0,4,1.366492053356987,0.6208896836169057
ELEMENTS-GBT,10.0,5,1.4630356431433282,0.6507747684305673
ELEMENTS-GBT,10.0,6,1.409159073248848,0.6424047785893461
ELEMENTS-GBT,10.0,7,1.4987205596615183,0.6446496415808116
ELEMENTS-GBT,10.0,8,1.445044002200906,0.6202944538904951
ELEMENTS-GBT,10.0,9,1.4206222343302086,0.5675721013474678
ELEMENTS-GBT,10.0,Test,1.33319355225777,0.8115100319694352
ELEMENTS-GBT,10.5,0,1.6771836522269392,0.5699296400519105
ELEMENTS-GBT,10.5,1,1.4231837158767942,0.6458892216004081
ELEMENTS-GBT,10.5,2,1.511817273747814,0.6089425179808281
ELEMENTS-GBT,10.5,3,1.4784045859164632,0.6148567390805111
ELEMENTS-GBT,10.5,4,1.3346445558575235,0.643283095415375
ELEMENTS-GBT,10.5,5,1.457887920427971,0.6538787830605605
ELEMENTS-GBT,10.5,6,1.4001513516742927,0.6482040298255113
ELEMENTS-GBT,10.5,7,1.497959822416942,0.6451095329936938
ELEMENTS-GBT,10.5,8,1.4514851555081167,0.6158476098484014
ELEMENTS-GBT,10.5,9,1.4222387410756219,0.5662106964916181
ELEMENTS-GBT,10.5,Test,1.3712310137104131,0.7975592510697147
ELEMENTS-GBT,11.0,0,1.7072224237656233,0.548103936727117
ELEMENTS-GBT,11.0,1,1.4234492303476816,0.6457208355677959
ELEMENTS-GBT,11.0,2,1.5082701367857607,0.6113591625627998
ELEMENTS-GBT,11.0,3,1.5045670311520996,0.5965244657622829
ELEMENTS-GBT,11.0,4,1.3329840128370678,0.6444151470295152
ELEMENTS-GBT,11.0,5,1.4586323966334094,0.6534314605163437
ELEMENTS-GBT,11.0,6,1.3900181335904933,0.6546226723211339
ELEMENTS-GBT,11.0,7,1.48459034489308,0.6531013543655954
ELEMENTS-GBT,11.0,8,1.450229054299191,0.6167188696162559
ELEMENTS-GBT,11.0,9,1.4229298466145013,0.5656271812953755
ELEMENTS-GBT,11.0,Test,1.3644990619821151,0.7990971699468211
ELEMENTS-GBT,11.5,0,1.6901755527342035,0.5606416306338183
ELEMENTS-GBT,11.5,1,1.4215844305551346,0.6469018784146876
ELEMENTS-GBT,11.5,2,1.5039452946833691,0.6142851627406986
ELEMENTS-GBT,11.5,3,1.5016562541233185,0.5986079194911414
ELEMENTS-GBT,11.5,4,1.3274579462265672,0.6481581447803872
ELEMENTS-GBT,11.5,5,1.473627193490264,0.6443063175556244
ELEMENTS-GBT,11.5,6,1.3873917658594488,0.6562684862840299
ELEMENTS-GBT,11.5,7,1.4877508357319742,0.6512274175549592
ELEMENTS-GBT,11.5,8,1.4264873548722938,0.6328229818633431
ELEMENTS-GBT,11.5,9,1.4404401528652366,0.5505393706837897
ELEMENTS-GBT,11.5,Test,1.3652736179203422,0.7991718915326447
ELEMENTS-GBT,12.0,0,1.690367097380142,0.5605030019006167
ELEMENTS-GBT,12.0,1,1.4398521712488148,0.6351698131359089
ELEMENTS-GBT,12.0,2,1.500655897900222,0.6164957357999166
ELEMENTS-GBT,12.0,3,1.4950416672840738,0.6033008474495619
ELEMENTS-GBT,12.0,4,1.3235582007905649,0.650777328087211
ELEMENTS-GBT,12.0,5,1.462473400378962,0.651115047090023
